LANE_OID,POINT_NR,LATITUDE_L,LONGITUDE_L,X,Y,SIDE
255360138,6,-17.101272,-70.634639,326077.76,8108511.98,L
255360138,5,-17.101217,-70.63457,326085.09,8108518.13,L
255360138,4,-17.101189,-70.634535,326088.77,8108521.3,L
255360138,3,-17.10116,-70.634503,326092.23,8108524.53,L
255360138,2,-17.10111,-70.634446,326098.21,8108530.05,L
255360138,1,-17.101074,-70.6344,326103.03,8108534.11,L
255360138,0,-17.101031,-70.634352,326108.1,8108538.9,L
255360138,0,-17.100941,-70.634433,326099.38,8108548.83,R
255360138,-1,-17.100981,-70.634479,326094.59,8108544.29,R
255360138,-2,-17.10102,-70.634524,326089.79,8108539.97,R
255360138,-3,-17.101044,-70.634555,326086.55,8108537.27,R
255360138,-4,-17.101069,-70.634586,326083.31,8108534.51,R
255360138,-5,-17.101093,-70.634617,326080.01,8108531.81,R
255360138,-6,-17.101121,-70.634651,326076.42,8108528.72,R
255360138,-7,-17.101179,-70.634722,326068.86,8108522.22,R
255360138,-8,-17.101207,-70.634758,326065.09,8108519.07,R
255360138,-9,-17.101241,-70.634799,326060.72,8108515.29,R
255360138,-10,-17.101274,-70.634842,326056.16,8108511.55,R
255360138,-11,-17.101336,-70.634921,326047.89,8108504.67,R
255360138,-12,-17.101382,-70.634988,326040.8,8108499.56,R
255360138,-13,-17.101423,-70.635048,326034.43,8108494.94,R
255360138,-14,-17.101494,-70.635155,326023.13,8108486.94,R
255990642,10,-17.100828,-70.622114,327410.29,8108572.24,L
255990642,9,-17.10082,-70.622054,327416.72,8108573.2,L
255990642,8,-17.100816,-70.621967,327425.99,8108573.76,L
255990642,7,-17.10081,-70.621908,327432.26,8108574.44,L
255990642,6,-17.100805,-70.621864,327436.94,8108575.04,L
255990642,5,-17.100801,-70.621728,327451.39,8108575.58,L
255990642,4,-17.100799,-70.621683,327456.13,8108575.87,L
255990642,3,-17.100795,-70.621619,327462.99,8108576.4,L
255990642,2,-17.100788,-70.621524,327473.11,8108577.19,L
255990642,1,-17.100786,-70.621482,327477.5,8108577.46,L
255990642,0,-17.100791,-70.621361,327490.45,8108577.08,L
255990642,0,-17.100655,-70.621367,327489.71,8108592.11,R
255990642,-1,-17.100665,-70.62156,327469.09,8108590.81,R
255990642,-2,-17.100669,-70.621625,327462.18,8108590.33,R
255990642,-3,-17.100673,-70.621691,327455.23,8108589.8,R
255990642,-4,-17.100684,-70.621867,327436.48,8108588.42,R
255990642,-5,-17.100688,-70.621916,327431.32,8108587.96,R
255990642,-6,-17.100692,-70.621972,327425.28,8108587.4,R
255990642,-7,-17.100701,-70.622042,327417.88,8108586.42,R
255990642,-8,-17.10071,-70.622125,327409.04,8108585.35,R
255990643,7,-17.100914,-70.622802,327337.19,8108562.16,L
255990643,6,-17.100901,-70.622724,327345.44,8108563.61,L
255990643,5,-17.100896,-70.622671,327351.09,8108564.26,L
255990643,4,-17.100891,-70.622628,327355.68,8108564.82,L
255990643,3,-17.100882,-70.62253,327366.13,8108565.91,L
255990643,2,-17.100837,-70.622212,327399.91,8108571.16,L
255990643,1,-17.10083,-70.622149,327406.59,8108571.97,L
255990643,0,-17.100828,-70.622114,327410.29,8108572.24,L
255990643,0,-17.10071,-70.622125,327409.04,8108585.35,R
255990643,-1,-17.100757,-70.622532,327365.78,8108579.74,R
255990643,-2,-17.100768,-70.622635,327354.83,8108578.46,R
255990643,-3,-17.100773,-70.622682,327349.84,8108577.9,R
255990643,-4,-17.100779,-70.622734,327344.27,8108577.18,R
255990643,-5,-17.100788,-70.622811,327336.07,8108576.11,R
257136144,3,-17.100582,-70.62214,327407.31,8108599.42,L
257136144,2,-17.100607,-70.622349,327385.09,8108596.48,L
257136144,1,-17.100645,-70.62267,327350.99,8108591.98,L
257136144,0,-17.100661,-70.62282,327335,8108590.16,L
257136144,0,-17.100787,-70.622811,327336.1,8108576.16,R
257136144,-1,-17.10077,-70.622663,327351.87,8108578.23,R
257136144,-2,-17.100733,-70.622333,327386.91,8108582.63,R
257136144,-3,-17.100709,-70.622125,327409.04,8108585.4,R
258322386,7,-17.100634,-70.619725,327664.38,8108595.81,L
258322386,6,-17.100645,-70.619745,327662.28,8108594.63,L
258322386,5,-17.100654,-70.619765,327660.17,8108593.56,L
258322386,4,-17.100659,-70.619792,327657.24,8108593.07,L
258322386,3,-17.100654,-70.619833,327652.91,8108593.56,L
258322386,2,-17.100644,-70.619917,327643.92,8108594.63,L
258322386,1,-17.100627,-70.619996,327635.54,8108596.43,L
258322386,0,-17.100584,-70.620158,327618.29,8108600.97,L
258322386,0,-17.100711,-70.620182,327615.87,8108586.93,R
258322386,-1,-17.100753,-70.619966,327638.88,8108582.51,R
258322386,-2,-17.10076,-70.619926,327643.14,8108581.76,R
258322386,-3,-17.100771,-70.619862,327649.94,8108580.53,R
258322386,-4,-17.10078,-70.61982,327654.44,8108579.66,R
258322386,-5,-17.100785,-70.619781,327658.55,8108579.14,R
258322386,-6,-17.100787,-70.619749,327661.95,8108578.92,R
258322386,-7,-17.100791,-70.619704,327666.74,8108578.48,R
258322386,-8,-17.100788,-70.619674,327670,8108578.84,R
258322386,-9,-17.100775,-70.619637,327673.89,8108580.34,R
258322387,12,-17.100839,-70.620205,327613.45,8108572.77,L
258322387,11,-17.100839,-70.620201,327613.94,8108572.69,L
258322387,10,-17.100855,-70.620063,327628.59,8108571.11,L
258322387,9,-17.10086,-70.620029,327632.23,8108570.56,L
258322387,8,-17.100863,-70.620014,327633.87,8108570.28,L
258322387,7,-17.100895,-70.619852,327651.13,8108566.9,L
258322387,6,-17.100914,-70.619782,327658.62,8108564.8,L
258322387,5,-17.100922,-70.619744,327662.66,8108563.99,L
258322387,4,-17.100927,-70.619698,327667.52,8108563.48,L
258322387,3,-17.100925,-70.619662,327671.4,8108563.7,L
258322387,2,-17.100922,-70.619633,327674.47,8108564.09,L
258322387,1,-17.100917,-70.619604,327677.58,8108564.62,L
258322387,0,-17.100906,-70.619574,327680.74,8108565.85,L
258322387,0,-17.100775,-70.619632,327674.4,8108580.32,R
258322387,-1,-17.100781,-70.619652,327672.33,8108579.67,R
258322387,-2,-17.100788,-70.619674,327670.01,8108578.82,R
258322387,-3,-17.100792,-70.619704,327666.72,8108578.44,R
258322387,-4,-17.100788,-70.619746,327662.3,8108578.8,R
258322387,-5,-17.100787,-70.619777,327659.03,8108578.93,R
258322387,-6,-17.100781,-70.619826,327653.79,8108579.48,R
258322387,-7,-17.100759,-70.619934,327642.24,8108581.81,R
258322387,-8,-17.10074,-70.620039,327631.12,8108583.86,R
258322387,-9,-17.100712,-70.620182,327615.85,8108586.85,R
258323510,7,-17.100584,-70.620158,327618.29,8108600.97,L
258323510,6,-17.100583,-70.620164,327617.58,8108601.12,L
258323510,5,-17.100573,-70.620215,327612.2,8108602.21,L
258323510,4,-17.100561,-70.620289,327604.3,8108603.4,L
258323510,3,-17.100536,-70.620436,327588.62,8108606.03,L
258323510,2,-17.100525,-70.620514,327580.29,8108607.18,L
258323510,1,-17.100514,-70.620567,327574.69,8108608.43,L
258323510,0,-17.100511,-70.620591,327572.14,8108608.74,L
258323510,0,-17.10065,-70.620604,327570.87,8108593.32,R
258323510,-1,-17.100657,-70.620499,327582.07,8108592.67,R
258323510,-2,-17.10071,-70.620186,327615.38,8108587.03,R
258323510,-3,-17.100711,-70.620182,327615.87,8108586.93,R
259649639,13,-17.094224,-70.643546,325123.34,8109283.93,L
259649639,12,-17.094268,-70.643537,325124.31,8109279.14,L
259649639,11,-17.094311,-70.643518,325126.39,8109274.38,L
259649639,10,-17.094367,-70.643482,325130.27,8109268.24,L
259649639,9,-17.094412,-70.64344,325134.82,8109263.25,L
259649639,8,-17.09445,-70.64339,325140.12,8109259.08,L
259649639,7,-17.09448,-70.643335,325146.04,8109255.84,L
259649639,6,-17.094501,-70.643275,325152.41,8109253.61,L
259649639,5,-17.094511,-70.643213,325159.06,8109252.46,L
259649639,4,-17.094512,-70.643149,325165.81,8109252.43,L
259649639,3,-17.094503,-70.643087,325172.47,8109253.51,L
259649639,2,-17.094479,-70.643015,325180.11,8109256.24,L
259649639,1,-17.094449,-70.642934,325188.63,8109259.61,L
259649639,0,-17.094421,-70.642858,325196.68,8109262.76,L
259649639,0,-17.094268,-70.642911,325190.94,8109279.65,R
259649639,-1,-17.094338,-70.643134,325167.27,8109271.78,R
259649639,-2,-17.09434,-70.64319,325161.31,8109271.42,R
259649639,-3,-17.094331,-70.64324,325155.99,8109272.42,R
259649639,-4,-17.094311,-70.643285,325151.17,8109274.63,R
259649639,-5,-17.094279,-70.643325,325146.93,8109278.06,R
259649639,-6,-17.09424,-70.643355,325143.7,8109282.42,R
259649639,-7,-17.09421,-70.643369,325142.18,8109285.7,R
259649639,-8,-17.094187,-70.643375,325141.44,8109288.17,R
259649640,12,-17.093574,-70.643151,325164.78,8109356.28,L
259649640,11,-17.093583,-70.643182,325161.45,8109355.22,L
259649640,10,-17.093595,-70.643218,325157.61,8109353.86,L
259649640,9,-17.093633,-70.6433,325149,8109349.64,L
259649640,8,-17.093677,-70.643366,325142.01,8109344.7,L
259649640,7,-17.093733,-70.643428,325135.47,8109338.42,L
259649640,6,-17.093802,-70.643482,325129.72,8109330.76,L
259649640,5,-17.09387,-70.64352,325125.77,8109323.16,L
259649640,4,-17.093947,-70.643548,325122.85,8109314.58,L
259649640,3,-17.094033,-70.643564,325121.24,8109305.14,L
259649640,2,-17.094115,-70.643565,325121.22,8109296.07,L
259649640,1,-17.094205,-70.643551,325122.82,8109286.12,L
259649640,0,-17.094224,-70.643546,325123.34,8109283.93,L
259649640,0,-17.094187,-70.643375,325141.44,8109288.17,R
259649640,-1,-17.094128,-70.64339,325139.88,8109294.76,R
259649640,-2,-17.094072,-70.643393,325139.47,8109300.97,R
259649640,-3,-17.094017,-70.643387,325140.03,8109307.07,R
259649640,-4,-17.093963,-70.643373,325141.54,8109313.01,R
259649640,-5,-17.093912,-70.643349,325144,8109318.7,R
259649640,-6,-17.093865,-70.643318,325147.3,8109323.87,R
259649640,-7,-17.093824,-70.643279,325151.35,8109328.44,R
259649640,-8,-17.093789,-70.643234,325156.09,8109332.34,R
259649640,-9,-17.093762,-70.643184,325161.39,8109335.44,R
259649640,-10,-17.093733,-70.643103,325170.06,8109338.72,R
259649640,-11,-17.093731,-70.643098,325170.54,8109338.89,R
259649641,14,-17.093812,-70.642348,325250.43,8109330.61,L
259649641,13,-17.093798,-70.642353,325249.91,8109332.15,L
259649641,12,-17.093781,-70.642362,325248.96,8109334.06,L
259649641,11,-17.093739,-70.642383,325246.63,8109338.74,L
259649641,10,-17.093672,-70.64243,325241.59,8109346.06,L
259649641,9,-17.093626,-70.642473,325237.01,8109351.07,L
259649641,8,-17.093577,-70.642538,325229.95,8109356.49,L
259649641,7,-17.093546,-70.642594,325224.03,8109359.83,L
259649641,6,-17.093519,-70.642672,325215.66,8109362.79,L
259649641,5,-17.093506,-70.642735,325209,8109364.14,L
259649641,4,-17.093503,-70.642823,325199.59,8109364.37,L
259649641,3,-17.093515,-70.642906,325190.78,8109362.99,L
259649641,2,-17.093535,-70.643002,325180.55,8109360.73,L
259649641,1,-17.093542,-70.643029,325177.69,8109359.91,L
259649641,0,-17.093574,-70.643151,325164.78,8109356.28,L
259649641,0,-17.093731,-70.643098,325170.54,8109338.89,R
259649641,-1,-17.093697,-70.64295,325186.22,8109342.84,R
259649641,-2,-17.093674,-70.642838,325198.21,8109345.5,R
259649641,-3,-17.093671,-70.642781,325204.18,8109345.83,R
259649641,-4,-17.093679,-70.642727,325209.95,8109345.04,R
259649641,-5,-17.093696,-70.642675,325215.55,8109343.19,R
259649641,-6,-17.093722,-70.642627,325220.71,8109340.3,R
259649641,-7,-17.093757,-70.642584,325225.23,8109336.5,R
259649641,-8,-17.093799,-70.64255,325228.94,8109331.95,R
259649641,-9,-17.093845,-70.642524,325231.71,8109326.83,R
259649641,-10,-17.093861,-70.642518,325232.39,8109325.05,R
259649641,-11,-17.093866,-70.642516,325232.6,8109324.48,R
259933105,11,-17.09431,-70.642521,325232.48,8109275.38,L
259933105,10,-17.094307,-70.642517,325232.89,8109275.71,L
259933105,9,-17.09428,-70.642471,325237.81,8109278.77,L
259933105,8,-17.094239,-70.64243,325242.14,8109283.34,L
259933105,7,-17.094188,-70.642393,325245.97,8109289.01,L
259933105,6,-17.094136,-70.64237,325248.43,8109294.82,L
259933105,5,-17.094075,-70.642354,325250.08,8109301.49,L
259933105,4,-17.094031,-70.642338,325251.72,8109306.4,L
259933105,3,-17.093952,-70.642321,325253.4,8109315.13,L
259933105,2,-17.093884,-70.642325,325252.98,8109322.71,L
259933105,1,-17.09384,-70.642333,325252.09,8109327.59,L
259933105,0,-17.093812,-70.642348,325250.43,8109330.61,L
259933105,0,-17.093866,-70.642516,325232.6,8109324.48,R
259933105,-1,-17.093911,-70.642504,325233.97,8109319.51,R
259933105,-2,-17.093956,-70.642506,325233.8,8109314.6,R
259933105,-3,-17.094087,-70.642545,325229.76,8109300.05,R
259933105,-4,-17.094124,-70.642567,325227.46,8109295.93,R
259933105,-5,-17.094145,-70.642587,325225.29,8109293.57,R
259933105,-6,-17.094162,-70.642611,325222.77,8109291.65,R
260629733,6,-17.100791,-70.621361,327490.45,8108577.08,L
260629733,5,-17.100787,-70.621265,327500.63,8108577.58,L
260629733,4,-17.100779,-70.621149,327513.03,8108578.55,L
260629733,3,-17.100775,-70.620991,327529.81,8108579.14,L
260629733,2,-17.100775,-70.620795,327550.63,8108579.26,L
260629733,1,-17.100773,-70.620707,327560,8108579.6,L
260629733,0,-17.100786,-70.620616,327569.7,8108578.27,L
260629733,0,-17.100652,-70.620603,327570.98,8108593.09,R
260629733,-1,-17.100642,-70.620709,327559.73,8108594.07,R
260629733,-2,-17.100643,-70.620796,327550.41,8108593.94,R
260629733,-3,-17.100646,-70.620993,327529.5,8108593.44,R
260629733,-4,-17.100649,-70.621153,327512.46,8108592.94,R
260629733,-5,-17.100652,-70.621269,327500.13,8108592.49,R
260629733,-6,-17.100655,-70.621367,327489.71,8108592.11,R
261791156,3,-17.100786,-70.620616,327569.7,8108578.27,L
261791156,2,-17.100786,-70.620611,327570.2,8108578.21,L
261791156,1,-17.100814,-70.620362,327596.72,8108575.35,L
261791156,0,-17.100839,-70.620205,327613.45,8108572.77,L
261791156,0,-17.100712,-70.620182,327615.85,8108586.85,R
261791156,-1,-17.100692,-70.620303,327602.89,8108588.94,R
261791156,-2,-17.100691,-70.620331,327599.92,8108589.06,R
261791156,-3,-17.100671,-70.620475,327584.6,8108591.12,R
261791156,-4,-17.100662,-70.620514,327580.42,8108592,R
261791156,-5,-17.100653,-70.620598,327571.48,8108592.99,R
261791156,-6,-17.100652,-70.620603,327570.98,8108593.09,R
262672351,8,-17.100511,-70.620591,327572.14,8108608.74,L
262672351,7,-17.100507,-70.620609,327570.19,8108609.08,L
262672351,6,-17.1005,-70.62067,327563.75,8108609.88,L
262672351,5,-17.100495,-70.62074,327556.24,8108610.34,L
262672351,4,-17.100496,-70.620892,327540.12,8108610.12,L
262672351,3,-17.100497,-70.62098,327530.71,8108609.87,L
262672351,2,-17.100506,-70.621137,327514.03,8108608.8,L
262672351,1,-17.100518,-70.62129,327497.69,8108607.35,L
262672351,0,-17.100522,-70.621376,327488.6,8108606.81,L
262672351,0,-17.100653,-70.621368,327489.59,8108592.29,R
262672351,-1,-17.100651,-70.621274,327499.59,8108592.58,R
262672351,-2,-17.100648,-70.621122,327515.75,8108593.11,R
262672351,-3,-17.100644,-70.620959,327533.12,8108593.65,R
262672351,-4,-17.10064,-70.620716,327558.98,8108594.29,R
262672351,-5,-17.100643,-70.620675,327563.3,8108593.99,R
262672351,-6,-17.10065,-70.620604,327570.87,8108593.32,R
262849438,13,-17.09482,-70.643746,325102.65,8109217.84,L
262849438,12,-17.094837,-70.643745,325102.71,8109215.99,L
262849438,11,-17.094869,-70.643751,325102.06,8109212.39,L
262849438,10,-17.09492,-70.643755,325101.74,8109206.77,L
262849438,9,-17.094966,-70.643749,325102.44,8109201.64,L
262849438,8,-17.095009,-70.643737,325103.72,8109196.93,L
262849438,7,-17.095063,-70.643709,325106.77,8109190.93,L
262849438,6,-17.095108,-70.643674,325110.58,8109186.08,L
262849438,5,-17.095143,-70.643629,325115.35,8109182.15,L
262849438,4,-17.095171,-70.643579,325120.75,8109179.16,L
262849438,3,-17.095188,-70.643523,325126.65,8109177.35,L
262849438,2,-17.095194,-70.64346,325133.34,8109176.7,L
262849438,1,-17.095189,-70.643403,325139.47,8109177.33,L
262849438,0,-17.095168,-70.643371,325142.81,8109179.71,L
262849438,0,-17.095003,-70.643429,325136.51,8109197.87,R
262849438,-1,-17.095013,-70.64344,325135.37,8109196.79,R
262849438,-2,-17.095013,-70.64348,325131.1,8109196.69,R
262849438,-3,-17.094999,-70.643518,325127.08,8109198.18,R
262849438,-4,-17.094972,-70.643539,325124.78,8109201.16,R
262849438,-5,-17.094941,-70.643548,325123.73,8109204.68,R
262849438,-6,-17.094923,-70.643557,325122.77,8109206.6,R
262849438,-7,-17.094896,-70.643563,325122.13,8109209.57,R
262849438,-8,-17.094789,-70.643591,325119.05,8109221.42,R
262849438,-9,-17.094784,-70.643591,325119.05,8109221.94,R
262849439,11,-17.095296,-70.643734,325104.3,8109165.16,L
262849439,10,-17.095291,-70.643689,325109.1,8109165.78,L
262849439,9,-17.095274,-70.643612,325117.24,8109167.77,L
262849439,8,-17.095246,-70.643548,325124.07,8109170.86,L
262849439,7,-17.095196,-70.643494,325129.82,8109176.5,L
262849439,6,-17.095124,-70.643477,325131.47,8109184.46,L
262849439,5,-17.095053,-70.643474,325131.81,8109192.3,L
262849439,4,-17.094995,-70.643501,325128.85,8109198.72,L
262849439,3,-17.094942,-70.64352,325126.75,8109204.56,L
262849439,2,-17.094898,-70.643536,325125.05,8109209.35,L
262849439,1,-17.094825,-70.64358,325120.28,8109217.44,L
262849439,0,-17.094784,-70.643591,325119.05,8109221.94,L
262849439,0,-17.09482,-70.643746,325102.65,8109217.84,R
262849439,-1,-17.094958,-70.643734,325103.96,8109202.59,R
262849439,-2,-17.094988,-70.643725,325104.98,8109199.32,R
262849439,-3,-17.095028,-70.643717,325105.9,8109194.88,R
262849439,-4,-17.095062,-70.643709,325106.77,8109191.05,R
262849439,-5,-17.095097,-70.643723,325105.34,8109187.21,R
262849439,-6,-17.095111,-70.643753,325102.11,8109185.65,R
262849439,-7,-17.095118,-70.643772,325100.09,8109184.83,R
262849439,-8,-17.095124,-70.643791,325098.08,8109184.16,R
262849439,-9,-17.095123,-70.643796,325097.6,8109184.3,R
262974503,5,-17.100661,-70.62282,327335,8108590.16,L
262974503,4,-17.100673,-70.622896,327326.93,8108588.77,L
262974503,3,-17.100684,-70.622994,327316.58,8108587.46,L
262974503,2,-17.100687,-70.623034,327312.24,8108587.04,L
262974503,1,-17.100697,-70.623093,327306.03,8108585.87,L
262974503,0,-17.10072,-70.623313,327282.64,8108583.18,L
262974503,0,-17.100838,-70.623298,327284.31,8108570.07,R
262974503,-1,-17.100828,-70.623234,327291.13,8108571.28,R
262974503,-2,-17.100824,-70.6232,327294.73,8108571.79,R
262974503,-3,-17.100818,-70.623149,327300.18,8108572.5,R
262974503,-4,-17.100809,-70.623053,327310.37,8108573.59,R
262974503,-5,-17.100803,-70.622991,327316.94,8108574.24,R
262974503,-6,-17.100797,-70.622929,327323.6,8108574.94,R
262974503,-7,-17.100787,-70.622811,327336.1,8108576.16,R
264102989,6,-17.101944,-70.636249,325907.07,8108436.17,L
264102989,5,-17.101938,-70.636187,325913.7,8108436.95,L
264102989,4,-17.101926,-70.636125,325920.25,8108438.33,L
264102989,3,-17.101909,-70.636041,325929.15,8108440.28,L
264102989,2,-17.101886,-70.635919,325942.15,8108442.94,L
264102989,1,-17.101876,-70.635858,325948.65,8108444.01,L
264102989,0,-17.101862,-70.635784,325956.54,8108445.63,L
264102989,0,-17.101735,-70.635808,325953.88,8108459.75,R
264102989,-1,-17.101741,-70.635843,325950.07,8108458.98,R
264102989,-2,-17.101753,-70.635913,325942.65,8108457.66,R
264102989,-3,-17.101811,-70.636271,325904.68,8108450.91,R
264271675,1,-17.100799,-70.628146,326768.32,8108570.1,L
264271675,0,-17.100438,-70.628878,326690.13,8108609.44,L
264271675,0,-17.100581,-70.628956,326682,8108593.53,R
264271675,-1,-17.100841,-70.628444,326736.71,8108565.19,R
264271675,-2,-17.100945,-70.628224,326760.25,8108553.91,R
264759825,3,-17.100438,-70.628878,326690.13,8108609.44,L
264759825,2,-17.100307,-70.629145,326661.57,8108623.66,L
264759825,1,-17.100195,-70.629362,326638.38,8108635.89,L
